pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_orbeccen,pl_insol,pl_eqt,ttv_flag,st_refname,st_spectype,st_teff,st_rad,st_mass,st_met,st_metratio,st_logg,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_vmag,sy_kmag,sy_gaiamag,rowupdate,pl_pubdate,releasedate
WASP-74 b,WASP-74,1,1,1,Transit,2015,SuperWASP,Published Confirmed,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,2.13775,,15.24424,1.36,228.8376,0.72,Mass,0.0,,,0.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,5990.0,1.42,0.98,0.39,[Fe/H],4.39,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h18m09.32s,304.538843,-01d04m33.61s,-1.0760033,149.216,9.75,8.221,9.5723,2018-04-25,2017-03,2018-04-26
WASP-74 b,WASP-74,0,1,1,Transit,2015,SuperWASP,Published Confirmed,0,<a refstr=HELLIER_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015AJ....150...18H/abstract target=ref>Hellier et al. 2015</a>,2.13775,0.037,17.48604,1.56,301.9385,0.95,Mass,0.0,,1910.0,0.0,<a refstr=HELLIER_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015AJ....150...18H/abstract target=ref>Hellier et al. 2015</a>,F9,5970.0,1.64,1.48,0.39,[Fe/H],4.18,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h18m09.32s,304.538843,-01d04m33.61s,-1.0760033,149.216,9.75,8.221,9.5723,2018-04-25,2015-07,2015-07-09
WASP-74 b,WASP-74,0,1,1,Transit,2015,SuperWASP,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,2.13775,0.03705,17.48604,1.56,300.03152,0.944,Mass,0.03,,,0.0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,,5990.0,1.64,1.48,0.39,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h18m09.32s,304.538843,-01d04m33.61s,-1.0760033,149.216,9.75,8.221,9.5723,2019-03-18,2017-06,2019-03-21
WASP-75 b,WASP-75,0,2,1,Transit,2013,SuperWASP,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,2.484193,0.03751,14.23543,1.27,341.03159,1.073,Mass,0.056,,,0.0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,,6100.0,1.26,1.14,0.07,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h49m32.62s,342.3858995,-10d40m31.69s,-10.6754686,294.001,11.591,10.062,11.3347,2019-03-18,2017-06,2019-03-21
WASP-75 b,WASP-75,1,2,1,Transit,2013,SuperWASP,Published Confirmed,0,<a refstr=GOMEZ_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...559A..36G/abstract target=ref> Gomez et al. 2013 </a>,2.484193,0.0375,14.235,1.27,340.06,1.07,Mass,0.0,,1710.0,0.0,<a refstr=GOMEZ_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...559A..36G/abstract target=ref> Gomez et al. 2013 </a>,F9,6100.0,1.26,1.14,0.07,[Fe/H],4.29,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h49m32.62s,342.3858995,-10d40m31.69s,-10.6754686,294.001,11.591,10.062,11.3347,2014-05-14,2013-11,2014-05-14
WASP-76 b,WASP-76,1,2,1,Transit,2016,SuperWASP,Published Confirmed,0,<a refstr=EHRENREICH_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020Natur.580..597E/abstract target=ref>Ehrenreich et al. 2020</a>,1.80988198,0.033,20.78145022,1.854,284.13859586,0.894,Mass,0.0,4104.0,2228.0,0.0,<a refstr=EHRENREICH_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020Natur.580..597E/abstract target=ref>Ehrenreich et al. 2020</a>,F7,6329.0,1.756,1.458,0.366,[Fe/H],4.196,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h46m31.90s,26.632936,+02d42m01.40s,2.700389,194.459,9.518,8.243,9.39507,2024-07-12,2020-04,2024-07-12
WASP-76 b,WASP-76,0,2,1,Transit,2016,SuperWASP,Published Confirmed,0,<a refstr=WEST_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...585A.126W/abstract target=ref>West et al. 2016</a>,1.809886,0.033,20.51247,1.83,292.4036,0.92,Mass,0.0,,2160.0,0.0,<a refstr=WEST_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...585A.126W/abstract target=ref>West et al. 2016</a>,F7,6250.0,1.73,1.46,0.23,[Fe/H],4.128,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h46m31.90s,26.632936,+02d42m01.40s,2.700389,194.459,9.518,8.243,9.39507,2016-01-20,2016-01,2016-01-21
WASP-76 b,WASP-76,0,2,1,Transit,2016,SuperWASP,Published Confirmed,0,<a refstr=FU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..108F/abstract target=ref>Fu et al. 2021</a>,1.80988158,0.03304,20.68056939,1.845,289.22385037,0.91,Mass,0.016,4130.0,2231.0,0.0,<a refstr=FU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..108F/abstract target=ref>Fu et al. 2021</a>,,6366.0,1.744,1.467,0.204,[Fe/H],4.1233,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h46m31.90s,26.632936,+02d42m01.40s,2.700389,194.459,9.518,8.243,9.39507,2024-07-12,2021-09,2024-07-12
WASP-77 A b,WASP-77 A,0,2,1,Transit,2012,SuperWASP,Published Confirmed,0,<a refstr=SALZ_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...576A..42S/abstract target=ref>Salz et al. 2015</a>,1.4,0.024,13.5,1.2,572.1,1.8,Mass,0.0,,1650.0,0.0,<a refstr=SALZ_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...576A..42S/abstract target=ref>Salz et al. 2015</a>,G8 V,5500.0,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h28m37.33s,37.1555223,-07d03m38.40s,-7.0606675,105.166,10.294,8.405,10.0966,2018-04-25,2015-04,2015-02-12
WASP-77 A b,WASP-77 A,0,2,1,Transit,2012,SuperWASP,Published Confirmed,0,<a refstr=TURNER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.459..789T/abstract target=ref>Turner et al. 2016</a>,1.3600306,0.02396,13.56289,1.21,559.3808,1.76,Mass,0.0,,1674.0,0.0,<a refstr=TURNER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.459..789T/abstract target=ref>Turner et al. 2016</a>,,5500.0,,,0.0,[Fe/H],4.33,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h28m37.33s,37.1555223,-07d03m38.40s,-7.0606675,105.166,10.294,8.405,10.0966,2018-04-25,2016-06,2016-03-31
WASP-77 A b,WASP-77 A,0,2,1,Transit,2012,SuperWASP,Published Confirmed,0,<a refstr=MAXTED_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013PASP..125...48M/abstract target=ref> Maxted et al. 2013 </a>,1.3600309,0.024,13.56,1.21,559.36,1.76,Mass,0.0,,,0.0,<a refstr=MAXTED_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013PASP..125...48M/abstract target=ref> Maxted et al. 2013 </a>,G8 V,5500.0,0.955,1.002,0.0,[Fe/H],4.33,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h28m37.33s,37.1555223,-07d03m38.40s,-7.0606675,105.166,10.294,8.405,10.0966,2018-04-25,2013-01,2014-05-14
WASP-77 A b,WASP-77 A,0,2,1,Transit,2012,SuperWASP,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,1.3600309,0.02405,13.56289,1.21,560.33429,1.763,Mass,0.0075,,,0.0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,,5500.0,0.955,1.002,0.0,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h28m37.33s,37.1555223,-07d03m38.40s,-7.0606675,105.166,10.294,8.405,10.0966,2019-03-18,2017-06,2019-03-21
WASP-77 A b,WASP-77 A,0,2,1,Transit,2012,SuperWASP,Published Confirmed,0,<a refstr=CORT_EACUTE_S_ZULETA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636A..98C/abstract target=ref>Cort&eacute;s-Zuleta et al. 2020</a>,1.36002854,0.02335,13.78704626,1.23,529.81995447,1.667,Mass,0.0074,1440.0,1715.0,0.0,<a refstr=CORT_EACUTE_S_ZULETA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636A..98C/abstract target=ref>Cort&eacute;s-Zuleta et al. 2020</a>,,5617.0,0.91,0.903,-0.1,[Fe/H],4.476,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h28m37.33s,37.1555223,-07d03m38.40s,-7.0606675,105.166,10.294,8.405,10.0966,2022-01-31,2020-04,2022-01-31
WASP-77 A b,WASP-77 A,0,2,1,Transit,2012,SuperWASP,Published Confirmed,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,1.36003,,15.46842,1.38,727.8307,2.29,Mass,0.0,,,0.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,5365.0,1.09,1.49,-0.34,[Fe/H],4.33,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h28m37.33s,37.1555223,-07d03m38.40s,-7.0606675,105.166,10.294,8.405,10.0966,2018-04-25,2017-03,2018-04-26
WASP-78 b,WASP-78,1,1,1,Transit,2012,SuperWASP,Published Confirmed,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,2.17518,,21.63337,1.93,352.7913,1.11,Mass,0.0,,,0.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,6100.0,2.46,1.87,-0.35,[Fe/H],4.1,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h15m01.50s,63.7562662,-22d06m59.00s,-22.1163901,754.258,11.965,11.008,12.1879,2018-04-25,2017-03,2018-04-26
WASP-78 b,WASP-78,0,1,1,Transit,2012,SuperWASP,Published Confirmed,0,<a refstr=SMALLEY_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012A%26A...547A..61S/abstract target=ref> Smalley et al. 2012 </a>,2.17517632,0.0362,19.055,1.7,282.857,0.89,Mass,0.0,,2350.0,0.0,<a refstr=SMALLEY_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012A%26A...547A..61S/abstract target=ref> Smalley et al. 2012 </a>,,6100.0,2.2,1.33,,,3.88,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h15m01.50s,63.7562662,-22d06m59.00s,-22.1163901,754.258,11.965,11.008,12.1879,2018-05-14,2012-11,2018-05-10
WASP-78 b,WASP-78,0,1,1,Transit,2012,SuperWASP,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,2.1751763,0.03488,17.82231,1.59,259.66711,0.817,Mass,0.092,,,0.0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,,6100.0,2.09,1.18,-0.35,[Fe/H],,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h15m01.50s,63.7562662,-22d06m59.00s,-22.1163901,754.258,11.965,11.008,12.1879,2019-03-18,2017-06,2019-03-21
WASP-78 b,WASP-78,0,1,1,Transit,2012,SuperWASP,Published Confirmed,0,<a refstr=BROWN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.464..810B/abstract target=ref>Brown et al. 2017</a>,2.175173,0.0367,23.09054,2.06,273.3338,0.86,Mass,0.0,,2469.7,0.0,<a refstr=BROWN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.464..810B/abstract target=ref>Brown et al. 2017</a>,,6100.0,2.35,1.39,-0.35,[Fe/H],3.84,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h15m01.50s,63.7562662,-22d06m59.00s,-22.1163901,754.258,11.965,11.008,12.1879,2020-10-16,2017-01,2020-10-22
WASP-79 b,WASP-79,1,1,1,Transit,2012,SuperWASP,Published Confirmed,0,<a refstr=GRESSIER_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...672A..34G/abstract target=ref>Gressier et al. 2023</a>,3.662392,0.0519,17.14974047,1.53,270.15414595,0.85,Mass,0.0,,1716.2,0.0,<a refstr=GRESSIER_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...672A..34G/abstract target=ref>Gressier et al. 2023</a>,F5,6600.0,1.51,1.39,0.03,[Fe/H],4.2,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h25m29.02s,66.3709016,-30d36m01.57s,-30.6004362,246.69,10.044,9.056,9.97202,2023-08-22,2023-04,2023-08-22
WASP-79 b,WASP-79,0,1,1,Transit,2012,SuperWASP,Published Confirmed,0,<a refstr=BROWN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.464..810B/abstract target=ref>Brown et al. 2017</a>,3.662392,0.0519,17.14977,1.53,270.1555,0.85,Mass,0.0,,1716.2,0.0,<a refstr=BROWN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.464..810B/abstract target=ref>Brown et al. 2017</a>,,6600.0,1.51,1.39,0.03,[Fe/H],4.226,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h25m29.02s,66.3709016,-30d36m01.57s,-30.6004362,246.69,10.044,9.056,9.97202,2020-10-16,2017-01,2020-10-22
WASP-79 b,WASP-79,0,1,1,Transit,2012,SuperWASP,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,3.6623866,0.0521,20.40038,1.82,267.93069,0.843,Mass,0.066,,,0.0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,,6600.0,1.69,1.42,0.03,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h25m29.02s,66.3709016,-30d36m01.57s,-30.6004362,246.69,10.044,9.056,9.97202,2019-03-18,2017-06,2019-03-21
WASP-79 b,WASP-79,0,1,1,Transit,2012,SuperWASP,Published Confirmed,0,<a refstr=SMALLEY_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012A%26A...547A..61S/abstract target=ref> Smalley et al. 2012 </a>,3.6623866,0.0535,23.43,2.09,286.03,0.9,Mass,0.0,,1900.0,0.0,<a refstr=SMALLEY_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012A%26A...547A..61S/abstract target=ref> Smalley et al. 2012 </a>,,6600.0,1.91,1.52,,,4.06,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h25m29.02s,66.3709016,-30d36m01.57s,-30.6004362,246.69,10.044,9.056,9.97202,2018-04-25,2012-11,2014-05-14
WASP-79 b,WASP-79,0,1,1,Transit,2012,SuperWASP,Published Confirmed,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,3.66238,,18.71903,1.67,270.1555,0.85,Mass,0.0,,,0.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,6600.0,1.6,1.43,0.03,[Fe/H],4.2,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h25m29.02s,66.3709016,-30d36m01.57s,-30.6004362,246.69,10.044,9.056,9.97202,2018-04-25,2017-03,2018-04-26
WASP-8 b,WASP-8,0,2,2,Transit,2010,SuperWASP,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,8.158715,0.0801,11.634942,1.038,677.61356,2.132,Mass,0.3057,,,0.0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,,5600.0,0.945,1.03,0.17,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h59m36.21s,359.9008737,-35d01m52.81s,-35.0313349,89.9606,9.789,8.086,9.61249,2019-03-18,2017-06,2019-03-21
WASP-8 b,WASP-8,0,2,2,Transit,2010,SuperWASP,Published Confirmed,0,<a refstr=SALZ_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...576A..42S/abstract target=ref>Salz et al. 2015</a>,8.2,0.08,11.2,1.0,699.2,2.2,Mass,0.3,,950.0,0.0,<a refstr=SALZ_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...576A..42S/abstract target=ref>Salz et al. 2015</a>,G8 V,5600.0,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h59m36.21s,359.9008737,-35d01m52.81s,-35.0313349,89.9606,9.789,8.086,9.61249,2018-04-25,2015-04,2015-02-12
WASP-8 b,WASP-8,0,2,2,Transit,2010,SuperWASP,Published Confirmed,0,<a refstr=QUELOZ_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010A%26A...517L...1Q/abstract target=ref> Queloz et al. 2010 </a>,8.158715,0.0801,11.635,1.038,713.18,2.244,Mass,0.31,,,0.0,<a refstr=QUELOZ_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010A%26A...517L...1Q/abstract target=ref> Queloz et al. 2010 </a>,,5600.0,0.945,1.03,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h59m36.21s,359.9008737,-35d01m52.81s,-35.0313349,89.9606,9.789,8.086,9.61249,2018-04-25,2010-07,2014-05-14
WASP-8 b,WASP-8,1,2,2,Transit,2010,SuperWASP,Published Confirmed,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,8.15872,,12.66617,1.13,807.2882,2.54,Mass,0.31,,,0.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,5600.0,1.03,1.34,0.17,[Fe/H],4.5,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h59m36.21s,359.9008737,-35d01m52.81s,-35.0313349,89.9606,9.789,8.086,9.61249,2018-10-24,2017-03,2018-10-26
WASP-80 b,WASP-80,1,1,1,Transit,2012,SuperWASP,Published Confirmed,0,<a refstr=TRIAUD_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015MNRAS.450.2279T/abstract target=ref>Triaud et al. 2015</a>,3.06785234,0.0344,11.197791,0.999,170.99254,0.538,Mass,0.002,,825.0,0.0,<a refstr=TRIAUD_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015MNRAS.450.2279T/abstract target=ref>Triaud et al. 2015</a>,,4143.0,0.586,0.577,-0.13,[Fe/H],4.663,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h12m40.03s,303.1667996,-02d08m39.97s,-2.1444369,49.7876,11.841,8.351,11.273,2015-04-16,2015-07,2015-04-16
WASP-80 b,WASP-80,0,1,1,Transit,2012,SuperWASP,Published Confirmed,0,<a refstr=MANCINI_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A&A...562A.126M/abstract target=ref>Mancini et al. 2014</a>,,0.03479,11.052074,0.986,178.62046,0.562,Mass,,,825.0,0.0,<a refstr=MANCINI_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A&A...562A.126M/abstract target=ref>Mancini et al. 2014</a>,,,0.593,0.596,,,4.6678,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h12m40.03s,303.1667996,-02d08m39.97s,-2.1444369,49.7876,11.841,8.351,11.273,2015-08-26,2014-02,2015-08-27
WASP-80 b,WASP-80,0,1,1,Transit,2012,SuperWASP,Published Confirmed,0,<a refstr=TRIAUD_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...551A..80T/abstract target=ref> Triaud et al. 2013 </a>,3.0678504,0.0346,10.671,0.952,176.07,0.554,Mass,0.07,,,0.0,<a refstr=TRIAUD_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...551A..80T/abstract target=ref> Triaud et al. 2013 </a>,K7 V,4145.0,0.571,0.57,-0.14,[Fe/H],4.689,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h12m40.03s,303.1667996,-02d08m39.97s,-2.1444369,49.7876,11.841,8.351,11.273,2014-05-14,2013-03,2014-05-14
WASP-80 b,WASP-80,0,1,1,Transit,2012,SuperWASP,Published Confirmed,0,<a refstr=SALZ_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...576A..42S/abstract target=ref>Salz et al. 2015</a>,3.1,0.034,10.65,0.95,174.8,0.55,Mass,0.0,,800.0,0.0,<a refstr=SALZ_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...576A..42S/abstract target=ref>Salz et al. 2015</a>,K7-M0 V,4150.0,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h12m40.03s,303.1667996,-02d08m39.97s,-2.1444369,49.7876,11.841,8.351,11.273,2015-02-12,2015-04,2015-02-12
WASP-80 b,WASP-80,0,1,1,Transit,2012,SuperWASP,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,3.06785952,0.03427,10.670968,0.952,171.6282,0.54,Mass,0.02,,,0.0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,,4150.0,0.571,0.57,-0.14,[Fe/H],,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h12m40.03s,303.1667996,-02d08m39.97s,-2.1444369,49.7876,11.841,8.351,11.273,2019-03-18,2017-06,2019-03-21
WASP-81 b,WASP-81,1,1,1,Transit,2017,Multiple Facilities,Published Confirmed,0,<a refstr=TRIAUD_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.467.1714T/abstract target=ref>Triaud et al. 2017</a>,2.7164762,0.03908,16.017661,1.429,231.69807,0.729,Mass,0.066,,1623.0,0.0,<a refstr=TRIAUD_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.467.1714T/abstract target=ref>Triaud et al. 2017</a>,,5870.0,1.283,1.08,-0.36,[Fe/H],4.258,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h16m49.92s,304.2079924,+03d17m38.22s,3.2939492,398.505,12.469,10.892,12.3326,2017-01-31,2017-05,2017-02-02
